bodyId,instance,type,pre,post,status,cropped,size
1700652765,ORN,ORN,180,318,Traced,True,190788182
1700657154,ORN_L,ORN,151,246,Traced,True,145260771
1700739144,,,85,83,Traced,True,63016576
1700743216,ORN,ORN,79,117,Traced,True,66388551
1700932816,ORN,ORN,82,125,Traced,True,71475999
1700932879,ORN,ORN,57,63,Traced,True,58446973
1700941431,ORN,ORN,72,122,Traced,True,85326760
1700946302,ORN_R,ORN,81,126,Traced,True,75786184
1700980443,ORN,ORN,72,89,Traced,True,87206517
1700980593,ORN_R,ORN,227,247,Traced,True,245606605
1700980626,ORN_R,ORN,217,259,Traced,True,222908148
1700980659,ORN_R,ORN,192,217,Traced,True,188005281
1700980693,ORN_R,ORN,217,226,Traced,True,192318776
1700980727,ORN_R,ORN,206,234,Traced,True,178968471
1700984539,ORNpiece,ORN,36,46,Traced,True,34187431
1700984878,ORN_R,ORN,147,195,Traced,True,188141564
1701075553,,,44,47,Traced,True,54848161
1701282729,ORN,ORN,66,137,Traced,True,68043701
1701287251,ORN,ORN,95,125,Traced,True,87631636
1701343239,ORN_R,ORN,226,421,Traced,True,198963335
1701424950,,,52,67,Traced,True,58162264
1701614773,ORN,ORN,56,73,Traced,True,55904205
1701614996,ORN_R,ORN,75,106,Traced,True,70825866
1701675332,,,74,87,Traced,True,85859253
1701675592,ORN,ORN,124,156,Traced,True,101977627
1701757496,ORN_L,ORN,128,160,Traced,True,107431468
1701757711,,,88,86,Traced,True,84879957
1702021357,ORN,ORN,208,214,Traced,True,189030744
1702107389,ORN,ORN,70,86,Traced,True,70777851
1702301695,ORN,ORN,72,92,Traced,True,64484121
1702647113,ORN,ORN,86,133,Traced,True,78876629
1702802179,ORN,ORN,103,110,Traced,True,75529377
1702810993,,,45,52,Traced,True,38508156
1702811119,ORN,ORN,62,68,Traced,True,47765899
1703000805,ORN,ORN,51,102,Traced,True,46496481
1703147500,ORN,ORN,53,82,Traced,True,48085613
1703151910,ORN,ORN,109,274,Traced,True,91581198
1703337673,ORN,ORN,46,53,Traced,True,56112368
1703342127,ORN,ORN,78,107,Traced,True,58746647
1703359176,ORN,ORN,231,350,Traced,True,203696629
1703678670,ORN,ORN,48,46,Traced,True,58053752
1703683156,ORN,ORN,68,78,Traced,True,78861846
1704011227,ORN,ORN,64,69,Traced,True,70515684
1727961873,ORN,ORN,116,186,Traced,True,133870353
1727970209,ORN,ORN,123,194,Traced,True,121976682
1727970309,ORN,ORN,127,214,Traced,True,163398886
1727975215,,,275,212,Traced,True,553361253
1727979406,lPN2?(AVM03)_R,VP multi lPN lALT,2267,4248,Traced,False,3975536858
1727987554,ORN,ORN,143,210,Traced,True,131621055
1727988111,,,246,951,Traced,True,668591542
1727996245,ORN,ORN,120,188,Traced,True,123422981
1728294045,LN(AVM05)_R,olfactory LN,102,690,Traced,False,505248202
1728298525,ORN_R,ORN,130,201,Traced,True,164986232
1728307233,ORN_R,ORN,130,176,Traced,True,123197232
1728311554,ORN_R,ORN,131,198,Traced,True,136424005
1728311658,ORN,ORN,132,203,Traced,True,108053152
1728315957,LN(AVM05)_R,olfactory LN,185,1333,Traced,False,693760070
1728984763,ORN_L,ORN,125,229,Traced,True,133664319
1729312828,ORN,ORN,112,195,Traced,True,120536319
1729321593,,,92,132,Traced,True,117112471
1729650077,ORN_R,ORN,132,161,Traced,True,172187486
1729650124,,,131,187,Traced,True,141687250
1729991014,LN?(AL)bilateral leaves,,261,243,Traced,False,517371892
1729995175,ORN,ORN,112,177,Traced,True,120087418
1729999155,ORN,ORN,136,216,Traced,True,140040118
1730315051,ORN,ORN,426,590,Traced,True,399795107
1730319288,ORN_R,ORN,176,300,Traced,True,192714370
1730647280,ORN_R,ORN,434,609,Traced,True,397898792
1730651751,LN(AVM05)_R,olfactory LN,314,1220,Traced,False,804453334
1730754676,,,112,113,Traced,True,116087283
1730957703,AVM18c_pct(AVM18)_L,AVM18c_pct,166,1825,Traced,False,3494883899
1730979793,LN(AVM05)_R,olfactory LN,480,1937,Traced,False,1567555911
1730988388,ORN_R,ORN,399,610,Traced,True,400093450
1730996778,LN(AVM05)_R,olfactory LN,245,747,Traced,False,435388177
1731109531,,,57,42,Traced,True,74942652
1731312117,ORN_R,ORN,227,240,Traced,True,203906057
1731325118,ORN_R,ORN,429,600,Traced,True,375176123
1731354634,,,1231,855,Traced,True,1333986792
1731626696,ORN_R,ORN,220,220,Traced,True,193044926
1731640090,ORN_R,ORN,203,225,Traced,True,189590067
1732110512,,,104,159,Traced,True,115849825
1732451471,,,15,18,Traced,True,55776411
1732451638,ORN,ORN,148,227,Traced,True,132013062
1732455860,ORN,ORN,175,322,Traced,True,150957252
1732714479,ORN,ORN,122,183,Traced,True,130664741
1732719013,ORN,ORN,178,295,Traced,True,126449949
1732719340,ORN,ORN,120,178,Traced,True,105422927
1732792926,ORN_L,ORN,86,114,Traced,True,83209240
1732797061,,,85,87,Traced,True,78759932
1733056086,LN(AVM05)_R,olfactory LN,246,1037,Traced,False,573458586
1733137734,,,57,75,Traced,True,61460068
1733138582,,,25,29,Traced,True,39365603
1733176434,,,56,83,Traced,True,54064062
1733387903,ORN,ORN,124,166,Traced,True,119905031
1733402071,ORN,ORN,121,178,Traced,True,110641393
1733491818,ORN,ORN,97,109,Traced,True,84677153
1733673153,ORNpiece,ORN,27,27,Traced,True,31602166
1733833296,ORN,ORN,109,141,Traced,True,90684075
1733841823,,,29,35,Traced,True,31144660
1733850183,ORN,ORN,70,90,Traced,True,48729931
1734182300,ORN,ORN,71,73,Traced,True,53205546
1734350602,ORNpiece,ORN,34,35,Traced,True,38722311
1734350801,ORN,ORN,61,75,Traced,True,66052297
1734350808,ORN,ORN,67,48,Traced,True,73606547
1734355450,ORN,ORN,52,43,Traced,True,60009942
1734691780,ORN,ORN,64,57,Traced,True,70768658
1734696429,ORN,ORN,61,42,Traced,True,69863886
1734717557,,,49,55,Traced,True,50566621
1734717736,ORN,ORN,77,136,Traced,True,55381099
1735032816,ORN,ORN,73,85,Traced,True,84360401
1735037273,ORN,ORN,72,71,Traced,True,61354700
1735041817,ORN,,48,48,Traced,True,58393964
1735054428,ORN,ORN,89,111,Traced,True,67291953
1735054607,ORN,ORN,89,109,Traced,True,88446560
1735382530,ORN,ORN,101,92,Traced,True,93322288
1735382574,ORN,ORN,86,89,Traced,True,95746398
1735386920,ORN,ORN,58,52,Traced,True,65692805
1758323593,LN(AVM05)_R,olfactory LN,58,351,Traced,False,161870849
1758337351,,,86,129,Traced,True,145448905
1758664678,,,78,81,Traced,True,125139308
1758664692,,,41,37,Traced,True,28758026
1758664807,ORN,ORN,131,145,Traced,True,167204235
1758993191,,,154,170,Traced,True,314447381
1758996932,,,38,75,Traced,True,83623287
1759001329,,,80,81,Traced,True,105477975
1759019221,,,59,83,Traced,True,79492299
1759329294,,,60,62,Traced,True,105465414
1759329458,,,351,266,Traced,True,530010061
1759342056,,,72,72,Traced,True,110554456
1759670012,ORN_R,ORN,134,203,Traced,True,137971210
1759674685,LN(AVM05)_R,olfactory LN,187,744,Traced,False,340540422
1759682777,,,91,102,Traced,True,94999613
1760080402,,,85,71,Traced,True,115632782
1760425769,,,40,25,Traced,True,49546354
1760770838,ORN,ORN,172,261,Traced,True,150640246
1761354106,ORN,ORN,127,171,Traced,True,128311836
1761354107,,,107,85,Traced,True,121752978
1761660556,ORN_R,ORN,449,618,Traced,True,417395497
1762109467,ORN,ORN,97,172,Traced,True,106799360
1762143995,,,94,72,Traced,True,113468342
1762463737,ORN_L,ORN,128,191,Traced,True,128057272
1762804655,ORN_L,ORN,112,171,Traced,True,122429583
1763136670,ORN,ORN,114,179,Traced,True,112942797
1763136774,ORN,ORN,97,169,Traced,True,91470483
1763141118,ORN,ORN,107,152,Traced,True,90696849
1763145263,,,108,170,Traced,True,107803935
1763145289,ORN,ORN,115,182,Traced,True,113487666
1763149978,,,94,172,Traced,False,94893637
1763167252,,,62,66,Traced,True,81140021
1763417310,ORN,ORN,106,157,Traced,True,110250238
1763421945,ORN,ORN,83,87,Traced,True,88496666
1763473480,ORN,ORN,116,184,Traced,True,93222719
1763477766,ORN,ORN,108,182,Traced,True,113300519
1763486214,ORN,ORN,119,190,Traced,True,115801860
1763693549,ORN,ORN,79,117,Traced,True,83047844
1763763019,ORN,ORN,55,86,Traced,True,57816944
1763823186,ORN_L,ORN,101,191,Traced,True,109713555
1763831814,ORN,ORN,104,154,Traced,True,101474135
1763836115,ORN,ORN,115,179,Traced,True,104805466
1764168474,ORN_L,ORN,154,262,Traced,True,151894727
1764427482,ORN,ORN,112,161,Traced,True,105981416
1764431422,ORN,ORN,98,164,Traced,True,101269932
1764445682,ORN,ORN,100,158,Traced,True,107375383
1764764305,ORN_R,ORN,160,259,Traced,True,132306810
1765044896,ORN,ORN,73,93,Traced,True,58673759
1765101135,ORN,ORN,185,334,Traced,True,134080760
1765101274,ORN_R,ORN,165,316,Traced,True,134026220
1765104972,ORN,ORN,161,186,Traced,True,164061882
1765105564,ORN_R,ORN,119,178,Traced,True,101952910
1765109775,ORN_R,ORN,144,270,Traced,True,117864524
1765403303,ORN,ORN,80,117,Traced,True,75028358
1765446721,ORN,ORN,181,307,Traced,True,136620299
1766068129,ORN,ORN,67,66,Traced,True,60262918
1766409090,ORN,ORN,50,36,Traced,True,63131427
1788361337,,,63,240,Traced,True,270800594
1788676257,lPNX(AVM03)_R,VP3+ lPN,453,678,Traced,False,816606584
1788680513,,,43,243,Traced,True,119442168
1788680762,,,70,217,Traced,True,387569824
1788688997,,,65,741,Traced,True,483754383
1789013008,mPNX(AVM03)_R,VP multi lPN t3ALT,1049,2209,Traced,False,2498324897
1789017486,,,48,293,Traced,True,224332604
1789742943,ORN,ORN,109,173,Traced,True,110967860
1789747116,ORN,ORN,116,168,Traced,True,156349918
1790027507,,,54,43,Traced,True,46237616
1790027663,,,59,43,Traced,True,51407428
1790027811,,,39,34,Traced,True,28281940
1790027860,,,41,43,Traced,True,32601873
1790078970,ORN,ORN,120,196,Traced,True,135290406
1790079036,ORN_L,ORN,130,187,Traced,True,122531279
1790083460,ORN,ORN,118,172,Traced,True,141542583
1790364325,LN(AVM05)_R,olfactory LN,83,522,Traced,False,348322310
1790368589,,,79,80,Traced,True,103306998
1790709210,,,87,95,Traced,True,122517245
1790760961,ORN_L,ORN,166,301,Traced,True,181288737
1790770089,ORN,ORN,68,100,Traced,True,70817328
1791442945,ORN,ORN,103,194,Traced,True,104627932
1791443060,,,46,88,Orphan,,75583224
1791728189,ORN,ORN,124,196,Traced,True,135948338
1791784000,ORN,ORN,106,174,Traced,True,106560565
1791784002,ORN,ORN,86,136,Traced,True,81721047
1791784004,ORN,ORN,89,152,Traced,True,110743847
1791784021,ORN,ORN,92,147,Traced,True,116452930
1791784044,ORN_L,ORN,124,226,Traced,True,127676922
1791784074,,ORN,90,165,Orphan,,88041341
1792125082,ORN_L,ORN,78,141,Traced,True,108576778
1792461774,,,62,89,Traced,True,94318378
1792461775,ORN,ORN,117,176,Traced,True,104960887
1792802753,,,124,229,Traced,True,121347154
1792802765,ORN_L,ORN,124,164,Traced,True,130180684
1792807347,ORN_R,ORN,133,191,Traced,True,135161106
1793143865,ORN,ORN,112,228,Traced,True,121519252
1793148224,,,36,61,Traced,True,51790350
1793148226,,,38,62,Traced,True,48506019
1793148230,,,42,70,Traced,True,53320294
1793152975,,ORN,116,210,Orphan,,111221824
1793153070,,,124,212,Traced,True,127071698
1793489216,ORN,ORN,139,280,Traced,True,159211604
1793489224,ORN,ORN,117,234,Traced,True,125350691
1793489249,ORN_L,ORN,139,255,Traced,True,137241772
1793498041,ORN,ORN,61,92,Traced,True,71292147
1793498432,ORN,ORN,118,202,Traced,True,121741967
1793830155,,,140,233,Traced,True,154033820
1793830259,ORN,ORN,111,187,Traced,True,96515309
1793830280,ORN,ORN,138,231,Traced,True,115558606
1793830307,ORN,ORN,103,179,Traced,True,112681378
1794076703,,,55,79,Traced,True,78421541
1794080892,LN(AVM05)_R,olfactory LN,106,261,Traced,False,325698511
1794119455,ORN,ORN,101,153,Traced,True,97861248
1794171243,ORN,ORN,110,178,Traced,True,117953735
1794171277,ORN,ORN,106,177,Traced,True,93135074
1794171278,,,43,68,Traced,True,53208659
1794171349,,,58,98,Traced,True,58256449
1794171380,,,38,76,Orphan,,52137344
1794171596,ORN,ORN,93,153,Traced,True,101923461
1794175616,,,51,63,Traced,True,58074583
1794175669,ORN,ORN,49,65,Traced,True,70662680
1794189491,,,105,101,Traced,True,115416704
1794543004,ORN_L,ORN,167,291,Traced,True,151152967
1794789355,,,77,156,Traced,True,94321963
1794793680,ORN,ORN,114,205,Traced,True,120488503
1795091692,ORN,ORN,167,289,Traced,True,139931300
1795100335,ORN,ORN,155,280,Traced,True,119880140
1795138938,ORN,ORN,95,171,Traced,True,94810538
1795484390,ORN,ORN,100,182,Traced,True,92115446
1795544426,,,34,36,Traced,True,57762168
1795544444,ORN,ORN,67,59,Traced,True,85889165
1795544483,ORN,ORN,103,122,Traced,True,90016664
1795734228,LN(AVM02)_R,olfactory LN,298,813,Traced,False,965362720
1795742734,ORN,ORN,87,103,Traced,True,85237894
1795777790,ORN,ORN,198,337,Traced,True,145076381
1795786203,ORN,ORN,182,328,Traced,True,131086392
1796080038,ORN,ORN,82,92,Traced,True,66135398
1796481518,ORN,ORN,151,211,Traced,True,167845198
1796757192,ORN,ORN,55,55,Traced,True,65767259
1796757522,ORN,ORN,57,59,Traced,True,64924124
1796761826,ORN,ORN,87,108,Traced,True,81458664
1796766157,ORN,ORN,50,54,Traced,True,50466309
1796818061,ORN,ORN,83,95,Traced,True,67395400
1796822470,ORN,ORN,96,98,Traced,True,79237272
1797439276,ORN,ORN,68,97,Traced,True,72474689
1797443721,ORN,ORN,50,56,Traced,True,65307106
1797789401,ORN,ORN,79,122,Traced,True,84770457
1797793830,ORN,ORN,79,66,Traced,True,81943638
1820721367,,,65,71,Traced,True,124370857
1820721562,LN(AVM05)_R,olfactory LN,197,355,Traced,False,492332216
1821053937,,,51,45,Traced,True,37287891
1821054097,,,78,66,Traced,True,52293501
1821062848,,,38,84,Traced,True,97354266
1821395094,ORN_L,,82,65,Traced,True,66948602
1821395351,,,42,51,Traced,True,42848156
1821403502,ORN,ORN,71,70,Traced,True,109693505
1821740100,,,33,30,Traced,True,72912679
1823506165,,,59,84,Traced,True,76148014
1823760486,,,52,43,Traced,True,89754113
1824472937,ORN,ORN,126,226,Traced,True,129877120
1824813936,ORN,ORN,130,203,Traced,True,123280582
1824865496,,,103,207,Traced,True,112792113
1826458709,LN(AVM05)_R,olfactory LN,79,310,Traced,False,478664979
1826492720,ORN,ORN,122,192,Traced,True,107162676
1826566083,ORN,ORN,58,59,Traced,True,80339169
1826773830,ORN,ORN,38,32,Traced,True,49544491
1826929327,ORN,ORN,101,126,Traced,True,89508080
1827110060,ORN,ORN,66,64,Traced,True,55874873
1827516518,ORN,ORN,149,216,Traced,True,167491774
1827516566,ORN,ORN,175,199,Traced,True,150175757
1827633289,ORN,ORN,85,97,Traced,True,83862218
1827861908,ORN_R,ORN,183,194,Traced,True,133996123
1850793439,,,18,58,Traced,True,36599282
1850793519,,,2,32,Traced,True,24594340
1850793623,,,40,29,Traced,True,50204672
1851816763,ORN,ORN,62,94,Traced,True,94513246
1852084817,,,50,34,Traced,True,38899509
1852853080,,,14,13,Traced,True,27572813
1854117634,LN(AL)bilateral from L?,,119,154,Traced,False,137452767
1854419820,LN(AVM05)_R,olfactory LN,63,250,Traced,False,297936905
1854536305,ORN,ORN,117,198,Traced,True,100966342
1854876962,ORN_L,ORN,136,246,Traced,True,131871898
1855835989,ORN,ORN,119,584,Traced,True,137429274
1856129403,LN(AVM05)_R,olfactory LN,47,263,Traced,False,145557058
1856466057,LN(AVM05)_R,olfactory LN,113,660,Traced,False,220629711
1856586855,ORN,ORN,54,76,Traced,True,61241553
1857264665,,,36,48,Orphan,,41979857
1857485083,LN?(AL)bilateral leaves,,91,154,Traced,False,292130436
1857605764,ORN,ORN,46,64,Traced,True,66370689
1857830017,LN(AVM05)_R,olfactory LN,162,689,Traced,False,305587595
1858896269,ORN_R,ORN,166,223,Traced,True,123162957
1882791848,,,41,49,Traced,True,74864482
1883102183,LN(AVM05)_R,olfactory LN,395,1543,Traced,False,1237388842
1883106059,LN(AVM05)_R,olfactory LN,5,786,Traced,False,560388121
1883442994,LN(AVM05)_R,olfactory LN,9,934,Traced,False,569286895
1883443069,LN(AVM05)_R,olfactory LN,147,463,Traced,False,258356085
1883443080,,,51,15,Traced,True,70158421
1883443112,lPNX(AVM03)_R,VP3+ lPN,651,1566,Traced,False,1232873046
1883447409,,,43,50,Traced,True,33877437
1883447515,,,181,168,Traced,True,124808943
1883783683,,,74,72,Traced,True,66101199
1883783710,,,131,141,Traced,True,113860290
1883783723,,,84,76,Traced,True,68683440
1883783769,,,69,50,Traced,True,58178616
1883783789,,,173,169,Traced,True,125120874
1883783906,,,143,127,Traced,True,115740550
1883783945,,,156,145,Traced,True,114611703
1883784005,,,1,61,Traced,True,39849480
1883788284,,,45,49,Traced,True,80158840
1883788786,,,12,43,Traced,True,48450330
1883788862,,,36,51,Traced,True,68129134
1884125111,,,79,63,Traced,True,63694213
1884552321,,,17,15,Traced,True,43666937
1885109710,LN(AVM05)_R,olfactory LN,37,229,Traced,False,121211525
1885765762,LN(AVM02)_R,olfactory LN,313,625,Traced,False,1120784788
1885782720,LN(AVM05)_R,olfactory LN,68,385,Traced,False,246169311
1888199872,LN(AVM05)_R,olfactory LN,451,1658,Traced,False,1039214556
1888286216,,,52,64,Traced,True,47587722
1888295011,,,43,64,Traced,True,50501638
1888860489,LN(AVM05)_R,olfactory LN,224,1240,Traced,False,426646563
1888860914,LN(AVM05)_R,olfactory LN,30,334,Traced,False,216309176
1889266295,ORN,ORN,101,152,Traced,True,99103455
1913480167,LN(AVM05)_R,olfactory LN,221,1476,Traced,False,877256565
1915155348,LN(AVM05)_R,olfactory LN,70,307,Traced,False,168657728
1915159759,LN(AVM05)_R,olfactory LN,90,412,Traced,False,440604894
1915609310,,,43,37,Traced,True,79521173
1915837804,LN(AVM05)_R,olfactory LN,131,812,Traced,False,489848073
1916152641,LN(AVM05)_R,olfactory LN,47,236,Traced,False,123853275
1916157698,LN(AVM05)_R,olfactory LN,54,322,Traced,False,171307660
1918911323,LN?(AL)bilateral leaves,,699,595,Traced,False,944431270
1919317116,,,34,56,Traced,True,38247863
1919589289,ORN,ORN,171,220,Traced,True,142234188
1919658257,,,15,9,Traced,True,42772062
1919688011,,,35,54,Traced,True,43708396
1919934500,ORN,ORN,150,198,Traced,True,136709119
1920042851,,,149,195,Traced,True,125537519
1920590638,LN(AVM05)_R,olfactory LN,344,1155,Traced,False,594966122
1920629312,ORN,ORN,175,249,Traced,True,144108109
1920711509,,,21,35,Traced,True,48650679
1921311314,ORN,ORN,140,169,Traced,True,122468272
1921648917,ORN,ORN,104,126,Traced,True,99943146
1921989317,ORN,ORN,26,45,Traced,True,54178952
1945608021,ORN,ORN,142,179,Traced,True,125938381
1946847462,,,22,11,Traced,True,31143322
1946850979,LN(AL)?,,285,252,Traced,False,482549389
1946851619,LN(AVM05)_R,olfactory LN,54,280,Traced,False,356379983
1947188040,LN(AVM05)_R,olfactory LN,41,349,Traced,False,208202370
1947188157,,,21,14,Orphan,,30836144
1947563799,LN(AVM05)_R,olfactory LN,71,335,Traced,False,238992080
1947641125,,,58,69,Traced,True,73728225
1951059936,,,75,120,Traced,True,108352808
1951638471,ORN,ORN,99,111,Traced,True,85664033
1951642788,ORN,ORN,89,128,Traced,True,96700400
1953020443,,,90,114,Traced,True,92363491
1977208602,,,154,152,Traced,True,119685568
1977545462,,,145,152,Traced,True,108690510
1977545573,,,157,156,Traced,True,105844175
1977553534,ORN_R,,152,155,Traced,True,132443170
1977877706,,,48,68,Traced,True,134785837
1977881942,LN(AVM05)_R,olfactory LN,107,835,Traced,False,427805611
1977890767,ORN_R,,143,157,Traced,True,120136395
1978261876,LN(AVM05)_R,olfactory LN,80,438,Traced,False,202661990
1980234579,ORN,ORN,41,52,Traced,True,50132439
1981650415,,,109,135,Traced,True,90471314
2007578488,LN(AVM03)_R,olfactory LN,210,928,Traced,False,530534474
2007603825,,,64,135,Traced,True,156314122
2008239574,,,168,144,Traced,True,114670234
2008920639,,,169,134,Traced,True,103943535
2008921702,LN(AVM05)_R,olfactory LN,68,312,Traced,False,203474981
2012469791,ORN,ORN,95,126,Traced,True,98121576
2012698272,ORN,ORN,119,110,Traced,True,125580706
2038280489,LN(AVM05)_R,olfactory LN,143,470,Traced,False,251439596
2040270763,LN(AVM05)_R,olfactory LN,47,255,Traced,False,246107173
2041285497,ORN_R,ORN,19,33,Traced,True,35263578
2041993364,LN(AVM02)_R,olfactory LN,325,834,Traced,False,1383534381
2070105871,,,10,90,Traced,True,40111801
2071677193,LN(AVM05)_R,olfactory LN,159,962,Traced,False,371434355
2075398249,ORN,ORN,78,101,Traced,True,87172928
2101015643,LN(AVM05)_R,olfactory LN,161,881,Traced,False,348383535
2132413349,,,145,71,Traced,True,307328869
2164751562,,,40,123,Traced,True,127362854
2197832837,,,35,237,Traced,True,151044031
5812990165,LN(AVM05)_R,olfactory LN,150,531,Traced,False,297236432
5812993853,ORN_L,ORN,225,369,Traced,True,227036322
5812993881,ORN_L,ORN,189,231,Traced,True,197230540
5812994291,ORNpiece,ORN,48,47,Traced,True,36991549
5812994702,,,86,102,Traced,True,89964623
5812995195,ORN_L,ORN,195,215,Traced,True,177078460
5812995224,,,43,64,Orphan,,57507167
5812995235,ORN,ORN,130,240,Traced,True,120844177
5812995240,ORN_R,ORN,240,415,Traced,True,209045678
5812995261,ORN,ORN,102,158,Traced,True,105938125
5812995265,ORN,ORN,67,91,Traced,True,69884333
5812995278,ORN_L,ORN,187,279,Traced,True,184338098
5812995347,ORN_R,ORN,89,124,Traced,True,74482521
5812995356,ORN,ORN,52,56,Traced,True,61899863
5812995946,ORN,ORN,355,553,Traced,True,293256118
5812995952,ORN_L,ORN,156,271,Traced,True,159926296
5812996052,,,368,609,Traced,False,676930651
5812996083,ORN,ORN,145,279,Traced,True,140168711
5812996749,,,48,75,Traced,True,83101974
5812996810,ORN_L,ORN,214,238,Traced,True,191982598
5812996886,ORN,ORN,103,185,Traced,True,100029156
5812997518,,,109,199,Traced,True,191202122
5812997699,,,51,83,Traced,True,59086086
5812997703,ORN,ORN,116,213,Traced,True,125668319
5812997711,ORN,ORN,124,182,Traced,True,117440581
5812997715,ORN,ORN,114,192,Traced,True,110737580
5812997727,ORN_L,ORN,121,187,Traced,True,107649805
5812998446,ORN,ORN,95,118,Traced,True,89648585
5812998481,,,2,4,Traced,True,41493868
5812999623,,,138,145,Traced,True,98414928
5812999627,,,169,140,Traced,True,113040224
5813002250,LN(AVM05)_R,olfactory LN,95,385,Traced,False,153830358
5813015576,ORN_L,ORN,130,200,Traced,True,143090486
5813020395,ORN,ORN,49,61,Traced,True,55304541
5813020396,ORN,ORN,81,113,Traced,True,85308129
5813034197,ORN_R,ORN,211,278,Traced,True,193876144
5813034203,LN(AVM05)_R,olfactory LN,51,351,Traced,False,332347633
5813034306,LN(AVM05)_R,olfactory LN,176,922,Traced,False,470711798
5813034409,,,146,159,Traced,True,110739679
5813034455,LN(AVM05)_R,olfactory LN,539,1829,Traced,False,1022147487
5813039012,ORN_L,ORN,397,521,Traced,True,288273030
5813039013,ORN_L,ORN,171,324,Traced,True,175670801
5813039442,,,49,66,Orphan,,59317715
5813039449,,,60,95,Traced,True,82012970
5813039491,,,143,30,Traced,True,163118075
5813040492,,olfactory LN,178,693,Traced,True,290241008
5813040502,,,138,103,Traced,True,418852171
5813040847,ORN,ORN,81,77,Traced,True,66439754
5813041479,ORN,ORN,104,180,Traced,True,102126207
5813050455,DNp32(PVL15)_R,DNp32,3016,6634,Traced,False,25102984032
5813054061,mPN_L,,1070,3855,Traced,True,2077821042
5813054708,,,573,2471,Traced,True,548164483
5813054710,ORN,ORN,152,273,Traced,True,142866890
5813054760,ORN_L,ORN,157,292,Traced,True,154545616
5813056642,ORN,ORN,79,153,Traced,True,105126935
5813057474,LN(AVM05)_R,olfactory LN,92,398,Traced,False,306540028
5813057637,,,480,1565,Traced,True,446890098
5813060170,ORN_L,ORN,158,251,Traced,True,177645991
5813060889,,,45,82,Orphan,,57451174
5813060890,ORN,ORN,59,93,Traced,True,72035231
5813061328,,,67,110,Traced,True,146424760
5813062184,ORN,ORN,124,176,Traced,True,143724808
5813066520,,,62,93,Orphan,,69633748
5813066684,LN(AVM05)_R,olfactory LN,400,1385,Traced,False,1096113061
5813071357,,,87,17,Traced,True,130271324
5813078133,LN(AVM05)_R,olfactory LN,219,1352,Traced,False,939098545
5813083541,ORN,ORN,115,208,Traced,True,113026614
5813085919,ORN,ORN,111,199,Traced,True,102879064
5813086007,,,111,142,Traced,True,132023871
5813087898,ORN,ORN,108,190,Traced,True,113960946
5813089348,ORN,ORN,130,175,Traced,True,144539376
5813103363,,,32,136,Traced,True,132158020
5813108151,LN(AVM05)_R,olfactory LN,5,562,Traced,False,250802012
5813129668,ORN,ORN,119,218,Traced,True,122396158
5901193506,ORN,ORN,72,83,Traced,True,68220139
5901196806,LN(AVM05)_R,olfactory LN,398,1326,Traced,False,948823403
5901197989,LN(AVM02)_R,olfactory LN,114,208,Traced,False,281264187
5901198734,LN(AVM05)_R,olfactory LN,165,576,Traced,False,274184423
5901198995,ORN,ORN,90,108,Traced,True,74582787
5901199598,LN(AVM05)_R,olfactory LN,157,418,Traced,False,269748610
5901199825,,,76,81,Traced,True,106132140
5901201372,,,73,114,Traced,False,69325904
5901201585,,,61,83,Orphan,,76193349
5901202939,,,62,55,Traced,True,48836374
5901203730,,,179,23,Traced,True,146453969
5901203949,,,44,74,Traced,True,42896244
5901204007,,,25,73,Traced,True,71949287
5901204334,,,47,46,Traced,True,60304705
5901206814,,,54,66,Traced,True,52024924
5901210481,,,55,49,Traced,True,69094716
